secao,descricao_secao,id_municipio,total_empresas_secao
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3139508,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3157302,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3107604,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3138807,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3113800,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3126505,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3105509,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3103207,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3136579,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3114808,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3127073,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3136405,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3150570,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3139904,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3135076,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3162906,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3106903,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3121704,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3167806,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3139300,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3143302,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3122009,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3119708,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3164407,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3104601,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3110103,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3148301,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3149705,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3132909,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3165107,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3137304,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3171105,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3153509,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3136900,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3109253,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3107703,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3102100,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3100401,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3118601,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3138104,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3103306,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3126604,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3119906,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3142502,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3155108,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3102001,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3129301,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3140902,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3160702,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3139102,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3161056,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3120706,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3127305,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3122603,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3138658,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3123700,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3104106,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3154150,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3127503,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3149507,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3152006,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3113701,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3171709,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3133501,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3137007,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3111705,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3171501,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3120003,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3149200,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3156502,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3106200,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3122801,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3149101,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3165909,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3136504,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3143450,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3164902,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3119005,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3166006,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3129707,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3127388,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3147956,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3100104,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3155900,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3103405,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3156106,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3112307,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3115508,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3163904,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3135407,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3108602,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3166600,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3146255,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3141702,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3114402,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3140407,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3146404,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3169109,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3135050,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3145406,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3143153,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3121407,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3130705,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3101003,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3127602,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3136553,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3129400,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3110806,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3145356,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3127909,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3168606,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3146750,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3157104,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3130655,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3113602,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3134004,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3132008,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3114303,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3165503,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3121803,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3104304,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3145208,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3162559,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3120904,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3157500,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3144656,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3159001,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3113305,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3145877,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3129657,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3112653,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3141801,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3148756,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3142205,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3145307,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3139409,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3148103,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3107208,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3164100,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3156007,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3116308,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3120409,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3154903,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3154408,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3171402,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3156205,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3129103,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3115458,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3140001,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3131901,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3168309,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3126703,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3120870,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3150802,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3107802,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3102803,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3110707,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3112059,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3170750,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3124401,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3136603,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3132701,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3123007,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3106606,1
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3109709,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3170057,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3106507,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3141009,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3123528,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3117207,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3114907,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3111200,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3116159,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3164704,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3160801,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3100302,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3160504,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3164506,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3170404,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3159506,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3108800,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3109105,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3139250,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3100807,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3106408,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3171204,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3156809,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3158003,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3135506,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3160009,4
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3166105,1
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3147402,5
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3165602,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3102209,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3115003,2
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3111903,3
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3158102,1
K,"Atividades imobiliárias, aluguéis e serviços prestados às empresas",3126950,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3124104,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3101631,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3144300,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3146107,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3107703,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3112505,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3104304,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3116902,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3111903,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3162203,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3121605,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3165578,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3135357,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3133402,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3164100,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3157906,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3171071,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3170578,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3158102,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3147402,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3151800,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3152501,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3136702,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3169703,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3116605,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3139003,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3150604,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3133600,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3123528,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3156304,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3166956,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3140530,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3154705,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3102050,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3102852,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3161205,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3171303,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3113107,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3144805,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3170206,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3118304,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3161007,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3145208,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3129004,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3141702,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3154507,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3114006,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3137502,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3125200,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3124302,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3142007,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3118601,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3116407,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3144409,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3100906,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3105202,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3144003,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3131703,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3158953,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3162005,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3149903,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3135209,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3111002,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3168903,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3130408,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3154408,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3162559,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3163805,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3153707,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3122306,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3140100,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3110400,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3167301,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3113008,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3164704,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3133303,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3113701,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3122355,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3146701,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3128204,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3130804,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3156007,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3148301,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3118403,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3145406,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3116506,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3138104,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3165909,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3107307,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3148103,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3154606,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3134400,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3112208,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3170909,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3112802,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3101805,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3101300,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3125408,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3131604,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3149150,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3148004,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3147105,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3162906,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3137601,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3159605,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3138674,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3109006,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3106002,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3155603,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3110301,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3155900,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3116308,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3129103,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3119302,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3145604,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3123908,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3162948,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3170479,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3135076,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3108503,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3138302,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3136900,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3102902,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3141306,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3121704,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3160207,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3155405,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3147600,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3100104,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3103801,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3145372,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3139508,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3103405,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3161809,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3124203,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3135704,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3159357,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3126000,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3108909,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3143005,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3166204,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3100807,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3116001,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3137536,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3163706,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3100500,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3121258,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3140506,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3165206,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3149952,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3125903,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3155108,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3136207,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3139409,3
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3157104,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3140001,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3142908,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3111606,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3168705,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3170529,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3141603,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3170008,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3120508,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3137403,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3167905,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3141801,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3142106,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3136603,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3151503,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3167707,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3103751,2
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3122470,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3144508,1
G,"Comércio; reparação de veículos automotores, objetos pessoais e domésticos",3144607,1
